epoch,loss_cls_epoch,loss_cls_step,lr_epoch,lr_step,step,test_acc_epoch,test_acc_step,test_loss0,test_loss1,test_loss2,test_loss3,test_loss_epoch,test_loss_step,train_acc0_epoch,train_acc0_step,train_acc1_epoch,train_acc1_step,train_acc2_epoch,train_acc2_step,train_acc3_epoch,train_acc3_step,train_acc_epoch,train_acc_step,train_loss0_epoch,train_loss0_step,train_loss1_epoch,train_loss1_step,train_loss2_epoch,train_loss2_step,train_loss3_epoch,train_loss3_step,train_loss_epoch,train_loss_step,val_acc,val_acc0,val_acc1,val_acc2,val_acc3,val_loss,val_loss0,val_loss1,val_loss2,val_loss3
0,,3.805706739425659,,0.00019999999494757503,49,,,,,,,,,,0.44999998807907104,,0.44999998807907104,,0.5166666507720947,,0.6666666865348816,,0.5208333134651184,,1.062261939048767,,1.0597879886627197,,0.9806193113327026,,0.7030375003814697,,3.805706739425659,,,,,,,,,,
0,,3.4479126930236816,,0.00019999999494757503,99,,,,,,,,,,0.5166666507720947,,0.5833333134651184,,0.5166666507720947,,0.8333333134651184,,0.612500011920929,,1.0309346914291382,,0.929486870765686,,1.0135762691497803,,0.4739149212837219,,3.4479126930236816,,,,,,,,,,
0,,2.8642401695251465,,0.00019999999494757503,149,,,,,,,,,,0.699999988079071,,0.5666666626930237,,0.5333333611488342,,0.7833333611488342,,0.6458333134651184,,0.6468701958656311,,0.8506489992141724,,0.9671905636787415,,0.39953047037124634,,2.8642401695251465,,,,,,,,,,
0,,2.8664238452911377,,0.00019999999494757503,199,,,,,,,,,,0.699999988079071,,0.6666666865348816,,0.5333333611488342,,0.8333333134651184,,0.6833333373069763,,0.6903579831123352,,0.7740730047225952,,1.000543236732483,,0.4014495313167572,,2.8664238452911377,,,,,,,,,,
0,,2.7637276649475098,,0.00019999999494757503,249,,,,,,,,,,0.7333333492279053,,0.5666666626930237,,0.7333333492279053,,0.7333333492279053,,0.6916666626930237,,0.685992419719696,,0.8351796269416809,,0.7671163082122803,,0.475439190864563,,2.7637276649475098,,,,,,,,,,
0,,2.6644692420959473,,0.00019999999494757503,299,,,,,,,,,,0.7666666507720947,,0.7166666388511658,,0.4333333373069763,,0.8666666746139526,,0.6958333253860474,,0.6810184121131897,,0.7008500695228577,,0.9957107305526733,,0.286889910697937,,2.6644692420959473,,,,,,,,,,
0,,,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7002080082893372,0.710564374923706,0.670043408870697,0.5714544057846069,0.8487699031829834,2.6209187507629395,0.6564609408378601,0.7323381900787354,0.8748019933700562,0.3573172688484192
0,3.262716054916382,,0.00020000057702418417,,322,,,,,,,,,0.6338123083114624,,0.610347330570221,,0.5524601936340332,,0.7662290930747986,,0.6407122015953064,,0.838250458240509,,0.8717947602272034,,0.9939223527908325,,0.558747410774231,,3.262716054916382,,,,,,,,,,,
1,,2.446138620376587,,0.00019999999494757503,349,,,,,,,,,,0.7666666507720947,,0.7666666507720947,,0.6000000238418579,,0.800000011920929,,0.7333333492279053,,0.5660161375999451,,0.6232815384864807,,0.8447015285491943,,0.4121394157409668,,2.446138620376587,,,,,,,,,,
1,,1.8383655548095703,,0.00019999999494757503,399,,,,,,,,,,0.7833333611488342,,0.8500000238418579,,0.6499999761581421,,0.9166666865348816,,0.800000011920929,,0.43029460310935974,,0.35322707891464233,,0.8594143390655518,,0.19542951881885529,,1.8383655548095703,,,,,,,,,,
1,,2.121683120727539,,0.00019999999494757503,449,,,,,,,,,,0.699999988079071,,0.8166666626930237,,0.6499999761581421,,0.8166666626930237,,0.7458333373069763,,0.5799036622047424,,0.43722623586654663,,0.7647102475166321,,0.3398429751396179,,2.121683120727539,,,,,,,,,,
1,,2.04314923286438,,0.00019999999494757503,499,,,,,,,,,,0.8333333134651184,,0.75,,0.7166666388511658,,0.8500000238418579,,0.7875000238418579,,0.4120793044567108,,0.6463238000869751,,0.6887995600700378,,0.2959466874599457,,2.04314923286438,,,,,,,,,,
1,,1.7855002880096436,,0.00019999999494757503,549,,,,,,,,,,0.949999988079071,,0.7666666507720947,,0.7666666507720947,,0.8166666626930237,,0.824999988079071,,0.24842903017997742,,0.49304836988449097,,0.5749616026878357,,0.4690614342689514,,1.7855002880096436,,,,,,,,,,
