epoch,loss_cls_epoch,loss_cls_step,lr_epoch,lr_step,step,test_acc_epoch,test_acc_step,test_loss0,test_loss1,test_loss2,test_loss3,test_loss_epoch,test_loss_step,train_acc0_epoch,train_acc0_step,train_acc1_epoch,train_acc1_step,train_acc2_epoch,train_acc2_step,train_acc3_epoch,train_acc3_step,train_acc_epoch,train_acc_step,train_loss0_epoch,train_loss0_step,train_loss1_epoch,train_loss1_step,train_loss2_epoch,train_loss2_step,train_loss3_epoch,train_loss3_step,train_loss_epoch,train_loss_step,val_acc,val_acc0,val_acc1,val_acc2,val_acc3,val_loss,val_loss0,val_loss1,val_loss2,val_loss3
0,,5.137930393218994,,0.00019999999494757503,49,,,,,,,,,,0.3499999940395355,,0.46666666865348816,,0.5166666507720947,,0.5166666507720947,,0.4625000059604645,,1.472114086151123,,1.1535135507583618,,1.315284013748169,,1.1970189809799194,,5.137930393218994,,,,,,,,,,
0,,4.1730451583862305,,0.00019999999494757503,99,,,,,,,,,,0.38333332538604736,,0.3166666626930237,,0.6166666746139526,,0.5833333134651184,,0.4749999940395355,,1.1064006090164185,,1.1625875234603882,,0.9582906365394592,,0.9457662105560303,,4.1730451583862305,,,,,,,,,,
0,,4.307432651519775,,0.00019999999494757503,149,,,,,,,,,,0.30000001192092896,,0.4000000059604645,,0.46666666865348816,,0.7166666388511658,,0.47083333134651184,,1.2187988758087158,,1.208398461341858,,1.143884301185608,,0.7363511323928833,,4.307432651519775,,,,,,,,,,
0,,3.4634153842926025,,0.00019999999494757503,199,,,,,,,,,,0.6333333253860474,,0.44999998807907104,,0.6000000238418579,,0.6666666865348816,,0.5874999761581421,,0.8895406126976013,,1.0188517570495605,,0.9007039666175842,,0.6543191075325012,,3.4634153842926025,,,,,,,,,,
0,,3.590388298034668,,0.00019999999494757503,249,,,,,,,,,,0.4166666567325592,,0.4833333194255829,,0.5,,0.75,,0.5375000238418579,,0.9902282953262329,,1.0512003898620605,,0.9862955808639526,,0.5626640319824219,,3.590388298034668,,,,,,,,,,
0,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5762045979499817,0.5236679911613464,0.47336021065711975,0.574824869632721,0.7329654097557068,3.560678720474243,0.9761770367622375,1.0386379957199097,0.9556409120559692,0.5902220010757446
0,4.917301177978516,,0.00020000043150503188,,274,,,,,,,,,0.4571584463119507,,0.4606148898601532,,0.5230125784873962,,0.6133648753166199,,0.5135377049446106,,1.2853811979293823,,1.25321364402771,,1.283556342124939,,1.0951505899429321,,4.917301177978516,,,,,,,,,,,
1,,3.448439359664917,,0.00019999999494757503,299,,,,,,,,,,0.5,,0.5333333611488342,,0.5,,0.699999988079071,,0.5583333373069763,,0.9468953609466553,,0.9346944093704224,,0.9665934443473816,,0.6002562046051025,,3.448439359664917,,,,,,,,,,
1,,3.3338212966918945,,0.00019999999494757503,349,,,,,,,,,,0.5666666626930237,,0.6000000238418579,,0.6000000238418579,,0.7166666388511658,,0.6208333373069763,,0.9796091914176941,,0.8954417109489441,,0.9262654781341553,,0.5325050950050354,,3.3338212966918945,,,,,,,,,,
1,,3.05330228805542,,0.00019999999494757503,399,,,,,,,,,,0.6833333373069763,,0.5833333134651184,,0.5166666507720947,,0.8500000238418579,,0.6583333611488342,,0.7869547605514526,,0.9046305418014526,,0.9937072992324829,,0.36800944805145264,,3.05330228805542,,,,,,,,,,
1,,3.4693028926849365,,0.00019999999494757503,449,,,,,,,,,,0.6000000238418579,,0.550000011920929,,0.4833333194255829,,0.75,,0.5958333611488342,,0.8218170404434204,,0.9702087640762329,,1.0088684558868408,,0.6684086918830872,,3.4693028926849365,,,,,,,,,,
1,,3.539036273956299,,0.00019999999494757503,499,,,,,,,,,,0.5833333134651184,,0.6666666865348816,,0.5166666507720947,,0.699999988079071,,0.6166666746139526,,1.042626976966858,,0.8698405027389526,,0.96484375,,0.6617251038551331,,3.539036273956299,,,,,,,,,,
1,,2.937218427658081,,0.00019999999494757503,549,,,,,,,,,,0.6470588445663452,,0.6666666865348816,,0.529411792755127,,0.8627451062202454,,0.6764705777168274,,0.8241242170333862,,0.8023442029953003,,0.9225643277168274,,0.3881858289241791,,2.937218427658081,,,,,,,,,,
1,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6370728015899658,0.6068775057792664,0.5431967973709106,0.5898959636688232,0.808320939540863,3.1396889686584473,0.8450713753700256,0.9351932406425476,0.9038762450218201,0.45554831624031067
1,3.2383575439453125,,0.00020000043150503188,,549,,,,,,,,,0.5902613401412964,,0.5406585335731506,,0.5864410996437073,,0.7846097946166992,,0.6254926919937134,,0.8864738941192627,,0.9430285692214966,,0.9158720970153809,,0.49298185110092163,,3.2383575439453125,,,,,,,,,,,
2,,2.934955358505249,,0.00019999999494757503,599,,,,,,,,,,0.6166666746139526,,0.550000011920929,,0.6499999761581421,,0.8666666746139526,,0.6708333492279053,,0.8097093105316162,,0.937396228313446,,0.851733386516571,,0.3361162841320038,,2.934955358505249,,,,,,,,,,
2,,2.4638729095458984,,0.00019999999494757503,649,,,,,,,,,,0.7333333492279053,,0.6333333253860474,,0.6333333253860474,,0.9166666865348816,,0.7291666865348816,,0.6002821326255798,,0.7668066620826721,,0.8631500005722046,,0.23363393545150757,,2.4638729095458984,,,,,,,,,,
2,,2.537884473800659,,0.00019999999494757503,699,,,,,,,,,,0.6333333253860474,,0.6666666865348816,,0.6333333253860474,,0.8833333253860474,,0.7041666507720947,,0.661633312702179,,0.7587961554527283,,0.842998743057251,,0.27445635199546814,,2.537884473800659,,,,,,,,,,
2,,2.556209087371826,,0.00019999999494757503,749,,,,,,,,,,0.7833333611488342,,0.6499999761581421,,0.7166666388511658,,0.8666666746139526,,0.7541666626930237,,0.7543080449104309,,0.8008387088775635,,0.7463419437408447,,0.2547203600406647,,2.556209087371826,,,,,,,,,,
2,,2.7690765857696533,,0.00019999999494757503,799,,,,,,,,,,0.7166666388511658,,0.6333333253860474,,0.6000000238418579,,0.8166666626930237,,0.6916666626930237,,0.6148096919059753,,0.8400301337242126,,0.8670338988304138,,0.44720301032066345,,2.7690765857696533,,,,,,,,,,
2,,,,,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6607939004898071,0.6618552207946777,0.560178279876709,0.6032689213752747,0.8178730607032776,3.013857364654541,0.7704681754112244,0.9135928750038147,0.8883452415466309,0.4414511024951935
2,2.7505507469177246,,0.00020000043150503188,,824,,,,,,,,,0.6932872533798218,,0.6120308041572571,,0.6368322372436523,,0.845794677734375,,0.6969862580299377,,0.7187666296958923,,0.8345204591751099,,0.8288336396217346,,0.3684295117855072,,2.7505507469177246,,,,,,,,,,,
3,,2.039234161376953,,0.00019999999494757503,849,,,,,,,,,,0.8833333253860474,,0.75,,0.6833333373069763,,0.9333333373069763,,0.8125,,0.5119620561599731,,0.5886818766593933,,0.6799072027206421,,0.25868308544158936,,2.039234161376953,,,,,,,,,,
3,,2.1462857723236084,,0.00019999999494757503,899,,,,,,,,,,0.8666666746139526,,0.8333333134651184,,0.7166666388511658,,0.7666666507720947,,0.7958333492279053,,0.4129686951637268,,0.6191622614860535,,0.5533313751220703,,0.5608234405517578,,2.1462857723236084,,,,,,,,,,
3,,1.895721673965454,,0.00019999999494757503,949,,,,,,,,,,0.8166666626930237,,0.800000011920929,,0.7333333492279053,,0.9333333373069763,,0.8208333253860474,,0.4018763601779938,,0.6525722742080688,,0.666766881942749,,0.17450612783432007,,1.895721673965454,,,,,,,,,,
3,,1.942370891571045,,0.00019999999494757503,999,,,,,,,,,,0.8500000238418579,,0.7333333492279053,,0.699999988079071,,0.8666666746139526,,0.7875000238418579,,0.3408731520175934,,0.6335136294364929,,0.6708475947380066,,0.29713648557662964,,1.942370891571045,,,,,,,,,,
3,,1.956701636314392,,0.00019999999494757503,1049,,,,,,,,,,0.8666666746139526,,0.7666666507720947,,0.6666666865348816,,0.8500000238418579,,0.7875000238418579,,0.37575671076774597,,0.4970414340496063,,0.7595868706703186,,0.3243165910243988,,1.956701636314392,,,,,,,,,,
3,,2.145989418029785,,0.00019999999494757503,1099,,,,,,,,,,0.7843137383460999,,0.7843137383460999,,0.686274528503418,,0.843137264251709,,0.7745097875595093,,0.524809718132019,,0.6403454542160034,,0.6171219944953918,,0.3637124001979828,,2.145989418029785,,,,,,,,,,
3,,,,,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6825515031814575,0.6612184047698975,0.598174512386322,0.6357461214065552,0.8350668549537659,3.0795793533325195,0.8330792784690857,0.913565456867218,0.8910630345344543,0.44187048077583313
3,2.0571465492248535,,0.00020000043150503188,,1099,,,,,,,,,0.8038930296897888,,0.7168758511543274,,0.7125704884529114,,0.9067370295524597,,0.7850190997123718,,0.4897867739200592,,0.6479907631874084,,0.6810775995254517,,0.23829051852226257,,2.0571465492248535,,,,,,,,,,,
4,,0.90345299243927,,0.00019999999494757503,1149,,,,,,,,,,0.9666666388511658,,0.8500000238418579,,0.8333333134651184,,0.9666666388511658,,0.9041666388511658,,0.13793103396892548,,0.31718239188194275,,0.34548792243003845,,0.10285159945487976,,0.90345299243927,,,,,,,,,,
4,,1.6380693912506104,,0.00019999999494757503,1199,,,,,,,,,,0.8166666626930237,,0.9166666865348816,,0.7666666507720947,,0.8500000238418579,,0.8374999761581421,,0.45739883184432983,,0.35189902782440186,,0.532261312007904,,0.2965102195739746,,1.6380693912506104,,,,,,,,,,
4,,1.1372212171554565,,0.00019999999494757503,1249,,,,,,,,,,0.9333333373069763,,0.8333333134651184,,0.8833333253860474,,0.9333333373069763,,0.8958333134651184,,0.21883495151996613,,0.4331350028514862,,0.380842387676239,,0.10440891236066818,,1.1372212171554565,,,,,,,,,,
4,,1.2725802659988403,,0.00019999999494757503,1299,,,,,,,,,,0.8999999761581421,,0.7833333611488342,,0.8333333134651184,,0.9833333492279053,,0.875,,0.197353333234787,,0.507185161113739,,0.48864492774009705,,0.07939685136079788,,1.2725802659988403,,,,,,,,,,
