epoch,loss_cls_epoch,loss_cls_step,lr_epoch,lr_step,step,test_acc_epoch,test_acc_step,test_loss0,test_loss1,test_loss2,test_loss3,test_loss_epoch,test_loss_step,train_acc0_epoch,train_acc0_step,train_acc1_epoch,train_acc1_step,train_acc2_epoch,train_acc2_step,train_acc3_epoch,train_acc3_step,train_acc_epoch,train_acc_step,train_loss0_epoch,train_loss0_step,train_loss1_epoch,train_loss1_step,train_loss2_epoch,train_loss2_step,train_loss3_epoch,train_loss3_step,train_loss_epoch,train_loss_step,val_acc,val_acc0,val_acc1,val_acc2,val_acc3,val_loss,val_loss0,val_loss1,val_loss2,val_loss3
0,,9.843894004821777,,0.00019999999494757503,49,,,,,,,,,,0.5,,0.38333332538604736,,0.4166666567325592,,0.3166666626930237,,0.40416666865348816,,2.501582622528076,,2.1386656761169434,,2.2598876953125,,2.9437577724456787,,9.843894004821777,,,,,,,,,,
0,,7.173655986785889,,0.00019999999494757503,99,,,,,,,,,,0.4333333373069763,,0.46666666865348816,,0.4833333194255829,,0.38333332538604736,,0.4416666626930237,,1.8799412250518799,,1.5749284029006958,,1.68397855758667,,2.0348076820373535,,7.173655986785889,,,,,,,,,,
0,,5.689635276794434,,0.00019999999494757503,149,,,,,,,,,,0.36666667461395264,,0.3333333432674408,,0.5833333134651184,,0.38333332538604736,,0.4166666567325592,,1.5733469724655151,,1.4428141117095947,,0.9907613396644592,,1.682713270187378,,5.689635276794434,,,,,,,,,,
0,,4.600104331970215,,0.00019999999494757503,199,,,,,,,,,,0.4166666567325592,,0.44999998807907104,,0.6499999761581421,,0.44999998807907104,,0.49166667461395264,,1.2084853649139404,,1.1651133298873901,,0.9471476078033447,,1.27935791015625,,4.600104331970215,,,,,,,,,,
0,,4.155961036682129,,0.00019999999494757503,249,,,,,,,,,,0.46666666865348816,,0.46666666865348816,,0.6499999761581421,,0.36666667461395264,,0.48750001192092896,,1.0241658687591553,,1.0960001945495605,,0.9644368290901184,,1.0713582038879395,,4.155961036682129,,,,,,,,,,
0,,,,,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4622160792350769,0.43557631969451904,0.4430057406425476,0.5552961230278015,0.41498619318008423,4.234130382537842,1.0815258026123047,1.067744493484497,1.0025100708007812,1.0823508501052856
0,7.284365653991699,,0.00020000043150503188,,274,,,,,,,,,0.40470558404922485,,0.4130738079547882,,0.48511308431625366,,0.3798435628414154,,0.42068400979042053,,1.7805933952331543,,1.8017241954803467,,1.6432896852493286,,2.0587589740753174,,7.284365653991699,,,,,,,,,,,
1,,4.119626998901367,,0.00019999999494757503,299,,,,,,,,,,0.44999998807907104,,0.5,,0.5333333611488342,,0.4166666567325592,,0.4749999940395355,,1.0352742671966553,,0.994610607624054,,1.0586873292922974,,1.0310547351837158,,4.119626998901367,,,,,,,,,,
1,,4.131278038024902,,0.00019999999494757503,349,,,,,,,,,,0.5,,0.46666666865348816,,0.4833333194255829,,0.550000011920929,,0.5,,1.0477701425552368,,1.0489948987960815,,1.066064476966858,,0.9684488773345947,,4.131278038024902,,,,,,,,,,
1,,4.180940628051758,,0.00019999999494757503,399,,,,,,,,,,0.3499999940395355,,0.5,,0.5,,0.5,,0.4625000059604645,,1.0853677988052368,,1.0303059816360474,,1.0239746570587158,,1.0412923097610474,,4.180940628051758,,,,,,,,,,
1,,4.079313278198242,,0.00019999999494757503,449,,,,,,,,,,0.5833333134651184,,0.4166666567325592,,0.6000000238418579,,0.4166666567325592,,0.5041666626930237,,1.0016194581985474,,1.0827432870864868,,0.94525146484375,,1.0496989488601685,,4.079313278198242,,,,,,,,,,
1,,4.067915916442871,,0.00019999999494757503,499,,,,,,,,,,0.46666666865348816,,0.6166666746139526,,0.6000000238418579,,0.4833333194255829,,0.5416666865348816,,1.0349527597427368,,0.9639322757720947,,0.9714314937591553,,1.0975992679595947,,4.067915916442871,,,,,,,,,,
1,,4.135028839111328,,0.00019999999494757503,549,,,,,,,,,,0.45098039507865906,,0.47058823704719543,,0.5686274766921997,,0.4117647111415863,,0.47549018263816833,,1.0161420106887817,,1.0261470079421997,,0.9744418263435364,,1.118298053741455,,4.135028839111328,,,,,,,,,,
1,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48418593406677246,0.45255783200263977,0.45977500081062317,0.5548715591430664,0.4695393741130829,4.129371643066406,1.0542455911636353,1.0432822704315186,0.9939252138137817,1.0379186868667603
1,4.124350547790527,,0.00020000043150503188,,549,,,,,,,,,0.454611599445343,,0.47001394629478455,,0.5738887786865234,,0.4526711404323578,,0.4877963662147522,,1.05361807346344,,1.0441292524337769,,0.9757896661758423,,1.0508134365081787,,4.124350547790527,,,,,,,,,,,
2,,4.248113632202148,,0.00019999999494757503,599,,,,,,,,,,0.44999998807907104,,0.44999998807907104,,0.550000011920929,,0.3499999940395355,,0.44999998807907104,,1.0988199710845947,,1.0893371105194092,,0.988354504108429,,1.0716023445129395,,4.248113632202148,,,,,,,,,,
2,,4.1313676834106445,,0.00019999999494757503,649,,,,,,,,,,0.5,,0.5333333611488342,,0.5166666507720947,,0.5333333611488342,,0.5208333134651184,,1.0277506113052368,,1.0671467781066895,,1.03558349609375,,1.0008870363235474,,4.1313676834106445,,,,,,,,,,
2,,4.078312397003174,,0.00019999999494757503,699,,,,,,,,,,0.6000000238418579,,0.44999998807907104,,0.5666666626930237,,0.4833333194255829,,0.5249999761581421,,1.0161051750183105,,1.0588908195495605,,1.0064005851745605,,0.9969156980514526,,4.078312397003174,,,,,,,,,,
2,,4.1085286140441895,,0.00019999999494757503,749,,,,,,,,,,0.4333333373069763,,0.5333333611488342,,0.5333333611488342,,0.4166666567325592,,0.4791666567325592,,1.0271443128585815,,1.0097737312316895,,1.0010212659835815,,1.0705891847610474,,4.1085286140441895,,,,,,,,,,
2,,3.946453809738159,,0.00019999999494757503,799,,,,,,,,,,0.5,,0.6333333253860474,,0.550000011920929,,0.44999998807907104,,0.5333333611488342,,0.9980834722518921,,0.9056172966957092,,1.0004068613052368,,1.0423462390899658,,3.946453809738159,,,,,,,,,,
2,,,,,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4886435866355896,0.4612608850002289,0.47187432646751404,0.5559329390525818,0.46550625562667847,4.103335380554199,1.0429713726043701,1.0407854318618774,0.9864680171012878,1.0331097841262817
2,4.081816673278809,,0.00020000043150503188,,824,,,,,,,,,0.4684373438358307,,0.4787459969520569,,0.5740100741386414,,0.4609180688858032,,0.49552786350250244,,1.040349006652832,,1.0348536968231201,,0.9673269987106323,,1.0392860174179077,,4.081816673278809,,,,,,,,,,,
