epoch,loss_cls_epoch,loss_cls_step,lr_epoch,lr_step,step,train_acc0_epoch,train_acc0_step,train_acc1_epoch,train_acc1_step,train_acc2_epoch,train_acc2_step,train_acc3_epoch,train_acc3_step,train_acc_epoch,train_acc_step,train_loss0_epoch,train_loss0_step,train_loss1_epoch,train_loss1_step,train_loss2_epoch,train_loss2_step,train_loss3_epoch,train_loss3_step,train_loss_epoch,train_loss_step,val_acc,val_acc0,val_acc1,val_acc2,val_acc3,val_loss,val_loss0,val_loss1,val_loss2,val_loss3
0,,5.137785911560059,,0.00019999999494757503,49,,0.3499999940395355,,0.46666666865348816,,0.5166666507720947,,0.5166666507720947,,0.4625000059604645,,1.4720898866653442,,1.1536636352539062,,1.3158634901046753,,1.1961690187454224,,5.137785911560059,,,,,,,,,,
0,,4.173130989074707,,0.00019999999494757503,99,,0.38333332538604736,,0.3166666626930237,,0.6166666746139526,,0.5833333134651184,,0.4749999940395355,,1.1065449714660645,,1.162750244140625,,0.9583902955055237,,0.9454457759857178,,4.173130989074707,,,,,,,,,,
0,,4.308148384094238,,0.00019999999494757503,149,,0.30000001192092896,,0.4000000059604645,,0.46666666865348816,,0.7166666388511658,,0.47083333134651184,,1.2192708253860474,,1.2086588144302368,,1.1441324949264526,,0.7360861897468567,,4.308148384094238,,,,,,,,,,
0,,3.463357448577881,,0.00019999999494757503,199,,0.6333333253860474,,0.44999998807907104,,0.6000000238418579,,0.6666666865348816,,0.5874999761581421,,0.8894856572151184,,1.0183430910110474,,0.900634765625,,0.6548938751220703,,3.463357448577881,,,,,,,,,,
0,,3.590214967727661,,0.00019999999494757503,249,,0.4166666567325592,,0.4833333194255829,,0.5,,0.7333333492279053,,0.5333333611488342,,0.991314709186554,,1.0509744882583618,,0.985363781452179,,0.5625620484352112,,3.590214967727661,,,,,,,,,,
0,,,,,274,,,,,,,,,,,,,,,,,,,,,0.5758862495422363,0.5219698548316956,0.4731479585170746,0.574824869632721,0.7336022257804871,3.5596420764923096,0.9764534831047058,1.0385454893112183,0.9552230834960938,0.5894197225570679
0,4.917336463928223,,0.00020000043150503188,,274,0.45655205845832825,,0.4611606299877167,,0.5227699875831604,,0.6133041977882385,,0.5134467482566833,,1.2854931354522705,,1.2532548904418945,,1.2835756540298462,,1.0950112342834473,,4.917336463928223,,,,,,,,,,,
1,,3.444873809814453,,0.00019999999494757503,299,,0.4833333194255829,,0.5333333611488342,,0.5166666507720947,,0.7166666388511658,,0.5625,,0.9458414912223816,,0.936004638671875,,0.9660929441452026,,0.5969348549842834,,3.444873809814453,,,,,,,,,,
1,,3.33181095123291,,0.00019999999494757503,349,,0.5833333134651184,,0.6000000238418579,,0.6000000238418579,,0.7166666388511658,,0.625,,0.9798258543014526,,0.8948303461074829,,0.9264485836029053,,0.5307061672210693,,3.33181095123291,,,,,,,,,,
1,,3.0634026527404785,,0.00019999999494757503,399,,0.6833333373069763,,0.5833333134651184,,0.5166666507720947,,0.8500000238418579,,0.6583333611488342,,0.7890645265579224,,0.9065104126930237,,0.9973347783088684,,0.3704928159713745,,3.0634026527404785,,,,,,,,,,
1,,3.4660227298736572,,0.00019999999494757503,449,,0.6166666746139526,,0.5333333611488342,,0.5,,0.7333333492279053,,0.5958333611488342,,0.8189564943313599,,0.9653574824333191,,1.0078999996185303,,0.6738088130950928,,3.4660227298736572,,,,,,,,,,
1,,3.538567066192627,,0.00019999999494757503,499,,0.5833333134651184,,0.6666666865348816,,0.5166666507720947,,0.699999988079071,,0.6166666746139526,,1.044158935546875,,0.8716410398483276,,0.9642293453216553,,0.6585378050804138,,3.538567066192627,,,,,,,,,,
1,,2.9327290058135986,,0.00019999999494757503,549,,0.6470588445663452,,0.6666666865348816,,0.529411792755127,,0.843137264251709,,0.6715686321258545,,0.8240440487861633,,0.8041549324989319,,0.9221000075340271,,0.3824301064014435,,2.9327290058135986,,,,,,,,,,
1,,,,,549,,,,,,,,,,,,,,,,,,,,,0.637656569480896,0.6100615859031677,0.5423476696014404,0.5888346433639526,0.8093823194503784,3.1381516456604004,0.8446640968322754,0.934154748916626,0.904104471206665,0.45522868633270264
1,3.2386107444763184,,0.00020000043150503188,,549,0.5907464623451233,,0.5390819311141968,,0.5861378908157349,,0.7840640544891357,,0.6250075697898865,,0.8868953585624695,,0.9431878924369812,,0.9158943295478821,,0.49263402819633484,,3.2386107444763184,,,,,,,,,,,
2,,2.939143419265747,,0.00019999999494757503,599,,0.6166666746139526,,0.5333333611488342,,0.6499999761581421,,0.8666666746139526,,0.6666666865348816,,0.8154838681221008,,0.9348241090774536,,0.8583424687385559,,0.3304930329322815,,2.939143419265747,,,,,,,,,,
2,,2.46441388130188,,0.00019999999494757503,649,,0.75,,0.6499999761581421,,0.6499999761581421,,0.8999999761581421,,0.737500011920929,,0.6037324070930481,,0.7633488774299622,,0.8626373410224915,,0.23469512164592743,,2.46441388130188,,,,,,,,,,
2,,2.5170772075653076,,0.00019999999494757503,699,,0.6833333373069763,,0.6499999761581421,,0.6333333253860474,,0.8833333253860474,,0.7124999761581421,,0.6548090577125549,,0.749828577041626,,0.8408233523368835,,0.271616131067276,,2.5170772075653076,,,,,,,,,,
2,,2.55208420753479,,0.00019999999494757503,749,,0.7833333611488342,,0.6833333373069763,,0.699999988079071,,0.8666666746139526,,0.7583333253860474,,0.7551167607307434,,0.7976953983306885,,0.746203601360321,,0.2530684173107147,,2.55208420753479,,,,,,,,,,
2,,2.7828307151794434,,0.00019999999494757503,799,,0.7166666388511658,,0.6333333253860474,,0.6000000238418579,,0.8166666626930237,,0.6916666626930237,,0.6158844232559204,,0.8432141542434692,,0.8709971308708191,,0.4527348279953003,,2.7828307151794434,,,,,,,,,,
2,,,,,824,,,,,,,,,,,,,,,,,,,,,0.658087432384491,0.6586712002754211,0.5565697550773621,0.6011462807655334,0.8159626126289368,3.0229313373565674,0.7734843492507935,0.9178045392036438,0.8885614275932312,0.4430810213088989
2,2.751467227935791,,0.00020000043150503188,,824,0.692680835723877,,0.6131829619407654,,0.6378630995750427,,0.8445819020271301,,0.697077214717865,,0.718895435333252,,0.8351186513900757,,0.8293695449829102,,0.3680841624736786,,2.751467227935791,,,,,,,,,,,
3,,2.049751043319702,,0.00019999999494757503,849,,0.8333333134651184,,0.75,,0.6833333373069763,,0.9166666865348816,,0.7958333492279053,,0.5139840841293335,,0.5855154395103455,,0.6817606687545776,,0.2684909701347351,,2.049751043319702,,,,,,,,,,
3,,2.1744112968444824,,0.00019999999494757503,899,,0.8666666746139526,,0.800000011920929,,0.7166666388511658,,0.75,,0.7833333611488342,,0.4360113739967346,,0.6246573328971863,,0.5654277801513672,,0.5483148694038391,,2.1744112968444824,,,,,,,,,,
3,,1.8701972961425781,,0.00019999999494757503,949,,0.8166666626930237,,0.800000011920929,,0.7166666388511658,,0.949999988079071,,0.8208333253860474,,0.40498581528663635,,0.6424854397773743,,0.6547693610191345,,0.16795657575130463,,1.8701972961425781,,,,,,,,,,
3,,1.9795801639556885,,0.00019999999494757503,999,,0.8333333134651184,,0.7333333492279053,,0.6666666865348816,,0.8666666746139526,,0.7749999761581421,,0.3703216016292572,,0.6374607086181641,,0.6760085821151733,,0.2957892119884491,,1.9795801639556885,,,,,,,,,,
3,,1.9454898834228516,,0.00019999999494757503,1049,,0.8500000238418579,,0.7833333611488342,,0.6666666865348816,,0.8500000238418579,,0.7875000238418579,,0.36512312293052673,,0.499872624874115,,0.7525558471679688,,0.32793834805488586,,1.9454898834228516,,,,,,,,,,
3,,2.1724188327789307,,0.00019999999494757503,1099,,0.7647058963775635,,0.7843137383460999,,0.7058823704719543,,0.8823529481887817,,0.7843137383460999,,0.5553608536720276,,0.6474095582962036,,0.6114171147346497,,0.3582313656806946,,2.1724188327789307,,,,,,,,,,
3,,,,,1099,,,,,,,,,,,,,,,,,,,,,0.6803756952285767,0.6516662836074829,0.5996603965759277,0.6353216171264648,0.8348546028137207,3.132190704345703,0.8807742595672607,0.9155275225639343,0.9003521800041199,0.43553709983825684
3,2.057905673980713,,0.00020000043150503188,,1099,0.8038930296897888,,0.7164514064788818,,0.7117215394973755,,0.9070401787757874,,0.7847765684127808,,0.4893643260002136,,0.6489821672439575,,0.6811266541481018,,0.23843324184417725,,2.057905673980713,,,,,,,,,,,
4,,0.9023801684379578,,0.00019999999494757503,1149,,0.9833333492279053,,0.8500000238418579,,0.8500000238418579,,0.9666666388511658,,0.9125000238418579,,0.13455431163311005,,0.3169206380844116,,0.34450259804725647,,0.10640259087085724,,0.9023801684379578,,,,,,,,,,
4,,1.6574851274490356,,0.00019999999494757503,1199,,0.8333333134651184,,0.8666666746139526,,0.7833333611488342,,0.8666666746139526,,0.8374999761581421,,0.4761315584182739,,0.3632133901119232,,0.5433328151702881,,0.27480730414390564,,1.6574851274490356,,,,,,,,,,
4,,1.0748194456100464,,0.00019999999494757503,1249,,0.9333333373069763,,0.8333333134651184,,0.8833333253860474,,0.949999988079071,,0.8999999761581421,,0.21322470903396606,,0.4005543291568756,,0.358147531747818,,0.10289289057254791,,1.0748194456100464,,,,,,,,,,
4,,1.3144354820251465,,0.00019999999494757503,1299,,0.949999988079071,,0.7833333611488342,,0.8166666626930237,,0.9833333492279053,,0.8833333253860474,,0.18184779584407806,,0.5555174946784973,,0.4876912236213684,,0.08937893062829971,,1.3144354820251465,,,,,,,,,,
4,,1.0591439008712769,,0.00019999999494757503,1349,,0.8999999761581421,,0.8999999761581421,,0.8333333134651184,,0.949999988079071,,0.8958333134651184,,0.1826866716146469,,0.2781234085559845,,0.47427791357040405,,0.12405594438314438,,1.0591439008712769,,,,,,,,,,
4,,,,,1374,,,,,,,,,,,,,,,,,,,,,0.6874867081642151,0.6815962791442871,0.6098492741584778,0.6217363476753235,0.8367649912834167,3.5696651935577393,0.9884728789329529,1.0659881830215454,1.0163358449935913,0.49886757135391235
4,1.121711254119873,,0.00020000043150503188,,1374,0.9232915043830872,,0.8579831719398499,,0.8337274789810181,,0.9553089737892151,,0.8925777673721313,,0.21068404614925385,,0.36181965470314026,,0.4244641959667206,,0.12474332749843597,,1.121711254119873,,,,,,,,,,,
5,,0.4013212323188782,,0.00019999999494757503,1399,,1.0,,0.9666666388511658,,0.949999988079071,,1.0,,0.9791666865348816,,0.044145241379737854,,0.14796774089336395,,0.1489313393831253,,0.06027691811323166,,0.4013212323188782,,,,,,,,,,
5,,0.29146403074264526,,0.00019999999494757503,1449,,0.9833333492279053,,0.9666666388511658,,1.0,,1.0,,0.987500011920929,,0.04495462402701378,,0.10171504318714142,,0.09903533011674881,,0.045759037137031555,,0.29146403074264526,,,,,,,,,,
5,,0.33182650804519653,,0.00019999999494757503,1499,,0.9833333492279053,,1.0,,0.9833333492279053,,1.0,,0.9916666746139526,,0.06408915668725967,,0.07999957352876663,,0.14402666687965393,,0.04371111840009689,,0.33182650804519653,,,,,,,,,,
5,,0.3832145631313324,,0.00019999999494757503,1549,,0.9833333492279053,,0.9666666388511658,,0.9166666865348816,,1.0,,0.9666666388511658,,0.04533844813704491,,0.1397249847650528,,0.16888360679149628,,0.02926752343773842,,0.3832145631313324,,,,,,,,,,
5,,0.6356915831565857,,0.00019999999494757503,1599,,0.949999988079071,,0.9333333373069763,,0.9333333373069763,,0.9666666388511658,,0.9458333253860474,,0.1354118138551712,,0.17891044914722443,,0.22501347959041595,,0.09635583311319351,,0.6356915831565857,,,,,,,,,,
5,,0.34656500816345215,,0.00019999999494757503,1649,,1.0,,0.9803921580314636,,0.9607843160629272,,0.9607843160629272,,0.9754902124404907,,0.026393180713057518,,0.08605550974607468,,0.15476879477500916,,0.07934751361608505,,0.34656500816345215,,,,,,,,,,
5,,,,,1649,,,,,,,,,,,,,,,,,,,,,0.6698684096336365,0.6847802996635437,0.5962640643119812,0.5737635493278503,0.8246656656265259,4.462028503417969,1.1082619428634644,1.3671690225601196,1.4417200088500977,0.5448765754699707
5,0.41052934527397156,,0.00020000043150503188,,1649,0.977078378200531,,0.964768648147583,,0.952095091342926,,0.9820508360862732,,0.9689982533454895,,0.07851526886224747,,0.11717990040779114,,0.153025284409523,,0.06180908903479576,,0.41052934527397156,,,,,,,,,,,
6,,0.15087305009365082,,0.00019999999494757503,1699,,0.9833333492279053,,1.0,,0.9833333492279053,,1.0,,0.9916666746139526,,0.03403371945023537,,0.03288394957780838,,0.06442549079656601,,0.019529888406395912,,0.15087305009365082,,,,,,,,,,
6,,0.2514258325099945,,0.00019999999494757503,1749,,1.0,,0.949999988079071,,0.9833333492279053,,1.0,,0.9833333492279053,,0.030215494334697723,,0.11364958435297012,,0.08849553763866425,,0.019065210595726967,,0.2514258325099945,,,,,,,,,,
6,,0.11825894564390182,,0.00019999999494757503,1799,,0.9666666388511658,,1.0,,1.0,,1.0,,0.9916666746139526,,0.06641008704900742,,0.018893809989094734,,0.019477656111121178,,0.013477393426001072,,0.11825894564390182,,,,,,,,,,
6,,0.16699954867362976,,0.00019999999494757503,1849,,1.0,,1.0,,0.9666666388511658,,0.9833333492279053,,0.987500011920929,,0.010447314940392971,,0.03348425403237343,,0.0711648166179657,,0.05190316587686539,,0.16699954867362976,,,,,,,,,,
6,,0.11622345447540283,,0.00019999999494757503,1899,,1.0,,0.9833333492279053,,0.9833333492279053,,0.9833333492279053,,0.987500011920929,,0.007302961777895689,,0.03729882091283798,,0.04777173325419426,,0.023849932476878166,,0.11622345447540283,,,,,,,,,,
6,,,,,1924,,,,,,,,,,,,,,,,,,,,,0.6875928640365601,0.675015926361084,0.6113351583480835,0.629378080368042,0.8346423506736755,4.6872382164001465,1.2074427604675293,1.4488061666488647,1.4593713283538818,0.5716188549995422
6,0.1627141237258911,,0.00020000043150503188,,1924,0.9929051995277405,,0.9900552034378052,,0.9884785413742065,,0.9913285970687866,,0.9906919002532959,,0.03335652872920036,,0.04510197788476944,,0.04995391145348549,,0.0343017615377903,,0.1627141237258911,,,,,,,,,,,
7,,0.0481160432100296,,9.999999747378752e-05,1949,,1.0,,1.0,,1.0,,1.0,,1.0,,0.015545920468866825,,0.014783944934606552,,0.009863092564046383,,0.007923086173832417,,0.0481160432100296,,,,,,,,,,
7,,0.08343370258808136,,9.999999747378752e-05,1999,,1.0,,1.0,,0.9833333492279053,,1.0,,0.9958333373069763,,0.031813669949769974,,0.006834385916590691,,0.035218242555856705,,0.00956740602850914,,0.08343370258808136,,,,,,,,,,
7,,0.06178991496562958,,9.999999747378752e-05,2049,,1.0,,1.0,,1.0,,0.9833333492279053,,0.9958333373069763,,0.011088200844824314,,0.013723808340728283,,0.013963425531983376,,0.023014480248093605,,0.06178991496562958,,,,,,,,,,
7,,0.05706315115094185,,9.999999747378752e-05,2099,,1.0,,1.0,,1.0,,1.0,,1.0,,0.01403677836060524,,0.021823113784193993,,0.010864311829209328,,0.010338951833546162,,0.05706315115094185,,,,,,,,,,
7,,0.05968771502375603,,9.999999747378752e-05,2149,,1.0,,1.0,,1.0,,1.0,,1.0,,0.024466881528496742,,0.012566137127578259,,0.012495647184550762,,0.010159049183130264,,0.05968771502375603,,,,,,,,,,
7,,0.1027090921998024,,9.999999747378752e-05,2199,,1.0,,1.0,,1.0,,0.9803921580314636,,0.9950980544090271,,0.010443229228258133,,0.006857477128505707,,0.05187403783202171,,0.033534348011016846,,0.1027090921998024,,,,,,,,,,
7,,,,,2199,,,,,,,,,,,,,,,,,,,,,0.7026639580726624,0.6951814889907837,0.6268308162689209,0.6446614265441895,0.8439821600914001,4.518157958984375,1.134472131729126,1.4164161682128906,1.40802001953125,0.5592500567436218
7,0.060435887426137924,,0.00010000021575251594,,2199,0.9987872242927551,,0.9986053109169006,,0.9984840154647827,,0.9979988932609558,,0.9984688758850098,,0.013708927668631077,,0.01491654384881258,,0.016178369522094727,,0.01563206873834133,,0.060435887426137924,,,,,,,,,,,
8,,0.032255906611680984,,9.999999747378752e-05,2249,,1.0,,1.0,,1.0,,1.0,,1.0,,0.004312054254114628,,0.008570495992898941,,0.010684097185730934,,0.008689258247613907,,0.032255906611680984,,,,,,,,,,
8,,0.028268516063690186,,9.999999747378752e-05,2299,,1.0,,1.0,,1.0,,1.0,,1.0,,0.006197257898747921,,0.008288041688501835,,0.008665885776281357,,0.00511733116582036,,0.028268516063690186,,,,,,,,,,
8,,0.02750742807984352,,9.999999747378752e-05,2349,,1.0,,1.0,,1.0,,1.0,,1.0,,0.006755820941179991,,0.0034143845550715923,,0.011795121245086193,,0.005542101338505745,,0.02750742807984352,,,,,,,,,,
8,,0.01634289138019085,,9.999999747378752e-05,2399,,1.0,,1.0,,1.0,,1.0,,1.0,,0.003636687994003296,,0.003312561893835664,,0.0059019229374825954,,0.0034917176235467196,,0.01634289138019085,,,,,,,,,,
8,,0.02073577046394348,,9.999999747378752e-05,2449,,1.0,,1.0,,1.0,,1.0,,1.0,,0.006348226685076952,,0.0030376077629625797,,0.0033597529400140047,,0.007990183308720589,,0.02073577046394348,,,,,,,,,,
8,,,,,2474,,,,,,,,,,,,,,,,,,,,,0.6986308693885803,0.6956060528755188,0.6194013953208923,0.633411169052124,0.8461048603057861,4.661834239959717,1.1819989681243896,1.4667822122573853,1.4345176219940186,0.5785359740257263
8,0.0337245874106884,,0.00010000021575251594,,2474,0.9996967911720276,,0.9994542598724365,,0.9998787045478821,,0.9994542598724365,,0.9996210336685181,,0.007249336689710617,,0.00849425420165062,,0.00836542621254921,,0.009615573100745678,,0.0337245874106884,,,,,,,,,,,
