epoch,loss_cls_epoch,loss_cls_step,lr_epoch,lr_step,step,train_acc0_epoch,train_acc0_step,train_acc1_epoch,train_acc1_step,train_acc2_epoch,train_acc2_step,train_acc3_epoch,train_acc3_step,train_acc_epoch,train_acc_step,train_loss0_epoch,train_loss0_step,train_loss1_epoch,train_loss1_step,train_loss2_epoch,train_loss2_step,train_loss3_epoch,train_loss3_step,train_loss_epoch,train_loss_step,val_acc,val_acc0,val_acc1,val_acc2,val_acc3,val_loss,val_loss0,val_loss1,val_loss2,val_loss3
0,,14.005234718322754,,0.00019999999494757503,49,,0.36666667461395264,,0.36666667461395264,,0.44999998807907104,,0.36666667461395264,,0.38749998807907104,,3.7677388191223145,,3.406511068344116,,2.916764974594116,,3.914219617843628,,14.005234718322754,,,,,,,,,,
0,,12.156903266906738,,0.00019999999494757503,99,,0.36666667461395264,,0.3499999940395355,,0.4166666567325592,,0.4000000059604645,,0.38333332538604736,,2.9229929447174072,,3.11596417427063,,2.7632358074188232,,3.354710340499878,,12.156903266906738,,,,,,,,,,
0,,8.869524002075195,,0.00019999999494757503,149,,0.3166666626930237,,0.4166666567325592,,0.36666667461395264,,0.44999998807907104,,0.38749998807907104,,2.4005634784698486,,2.215510368347168,,2.0396132469177246,,2.213836669921875,,8.869524002075195,,,,,,,,,,
0,,6.593328952789307,,0.00019999999494757503,199,,0.5333333611488342,,0.44999998807907104,,0.44999998807907104,,0.25,,0.4208333194255829,,1.2520866394042969,,1.333569049835205,,1.2993123531341553,,2.7083609104156494,,6.593328952789307,,,,,,,,,,
0,,5.800142288208008,,0.00019999999494757503,249,,0.3499999940395355,,0.38333332538604736,,0.4833333194255829,,0.28333333134651184,,0.375,,1.4771205186843872,,1.3795024156570435,,1.1749227046966553,,1.7685964107513428,,5.800142288208008,,,,,,,,,,
0,,,,,274,,,,,,,,,,,,,,,,,,,,,0.42623648047447205,0.3784759044647217,0.40458500385284424,0.5378900170326233,0.3839949071407318,5.037137031555176,1.2877929210662842,1.231804370880127,1.0686819553375244,1.4488576650619507
0,9.649455070495605,,0.00020000043150503188,,274,0.37511369585990906,,0.39142563939094543,,0.4520041346549988,,0.35752835869789124,,0.39401793479919434,,2.4395036697387695,,2.2983815670013428,,2.0926976203918457,,2.818877696990967,,9.649455070495605,,,,,,,,,,,
1,,4.796581745147705,,0.00019999999494757503,299,,0.3499999940395355,,0.4333333373069763,,0.5,,0.44999998807907104,,0.4333333373069763,,1.1899189949035645,,1.1988301277160645,,1.0837523937225342,,1.3240803480148315,,4.796581745147705,,,,,,,,,,
1,,4.463474273681641,,0.00019999999494757503,349,,0.3333333432674408,,0.46666666865348816,,0.5,,0.38333332538604736,,0.4208333194255829,,1.181860327720642,,1.0131734609603882,,1.0629109144210815,,1.205529808998108,,4.463474273681641,,,,,,,,,,
1,,4.244287014007568,,0.00019999999494757503,399,,0.44999998807907104,,0.4333333373069763,,0.5,,0.4166666567325592,,0.44999998807907104,,1.0214354991912842,,1.0805013179779053,,1.04705810546875,,1.0952922105789185,,4.244287014007568,,,,,,,,,,
1,,4.092777252197266,,0.00019999999494757503,449,,0.5,,0.4833333194255829,,0.5166666507720947,,0.4333333373069763,,0.4833333194255829,,0.984936535358429,,1.0198485851287842,,1.0330485105514526,,1.0549437999725342,,4.092777252197266,,,,,,,,,,
1,,4.229825496673584,,0.00019999999494757503,499,,0.36666667461395264,,0.4333333373069763,,0.46666666865348816,,0.46666666865348816,,0.4333333373069763,,1.0886067152023315,,1.061376929283142,,1.0159586668014526,,1.0638834238052368,,4.229825496673584,,,,,,,,,,
1,,4.1940107345581055,,0.00019999999494757503,549,,0.3333333432674408,,0.529411792755127,,0.5490196347236633,,0.47058823704719543,,0.47058823704719543,,1.1437461376190186,,1.0075061321258545,,0.9847100973129272,,1.0580480098724365,,4.1940107345581055,,,,,,,,,,
1,,,,,549,,,,,,,,,,,,,,,,,,,,,0.47702187299728394,0.43557631969451904,0.4368499219417572,0.5722776651382446,0.46338358521461487,4.152492523193359,1.0624064207077026,1.0613478422164917,0.9772485494613647,1.0514895915985107
1,4.326744556427002,,0.00020000043150503188,,549,0.4152567982673645,,0.427081435918808,,0.5659450888633728,,0.42562609910964966,,0.45847734808921814,,1.1016091108322144,,1.0891673564910889,,0.9926723837852478,,1.1432965993881226,,4.326744556427002,,,,,,,,,,,
2,,3.992828369140625,,0.00019999999494757503,599,,0.36666667461395264,,0.5833333134651184,,0.6166666746139526,,0.550000011920929,,0.5291666388511658,,1.0708577632904053,,1.003173828125,,0.927105724811554,,0.9916910529136658,,3.992828369140625,,,,,,,,,,
2,,4.096022605895996,,0.00019999999494757503,649,,0.4833333194255829,,0.5666666626930237,,0.5,,0.5166666507720947,,0.5166666507720947,,1.0509603023529053,,1.0347635746002197,,1.0403157472610474,,0.969982922077179,,4.096022605895996,,,,,,,,,,
2,,4.138293266296387,,0.00019999999494757503,699,,0.4166666567325592,,0.5666666626930237,,0.5166666507720947,,0.4333333373069763,,0.4833333194255829,,1.066381812095642,,0.9930053949356079,,1.0502197742462158,,1.0286865234375,,4.138293266296387,,,,,,,,,,
2,,4.203828811645508,,0.00019999999494757503,749,,0.44999998807907104,,0.36666667461395264,,0.6166666746139526,,0.4000000059604645,,0.4583333432674408,,1.0411376953125,,1.0926004648208618,,0.9279337525367737,,1.142156958580017,,4.203828811645508,,,,,,,,,,
2,,4.243689060211182,,0.00019999999494757503,799,,0.44999998807907104,,0.4333333373069763,,0.46666666865348816,,0.4833333194255829,,0.4583333432674408,,1.0645833015441895,,1.0761312246322632,,1.0800089836120605,,1.0229655504226685,,4.243689060211182,,,,,,,,,,
2,,,,,824,,,,,,,,,,,,,,,,,,,,,0.48254087567329407,0.43345361948013306,0.44597750902175903,0.5716408491134644,0.47909149527549744,4.127185344696045,1.0597230195999146,1.0536078214645386,0.982719898223877,1.0311347246170044
2,4.132650375366211,,0.00020000043150503188,,824,0.4361773133277893,,0.4529743492603302,,0.5705536603927612,,0.462615966796875,,0.48058032989501953,,1.0589663982391357,,1.054452896118164,,0.9762061238288879,,1.0430245399475098,,4.132650375366211,,,,,,,,,,,
3,,4.1801676750183105,,0.00019999999494757503,849,,0.38333332538604736,,0.4333333373069763,,0.5833333134651184,,0.44999998807907104,,0.4625000059604645,,1.1165039539337158,,1.0490763187408447,,0.9401082396507263,,1.0744792222976685,,4.1801676750183105,,,,,,,,,,
