epoch,loss_cls_epoch,loss_cls_step,lr_epoch,lr_step,step,train_acc0_epoch,train_acc0_step,train_acc1_epoch,train_acc1_step,train_acc2_epoch,train_acc2_step,train_acc3_epoch,train_acc3_step,train_acc_epoch,train_acc_step,train_loss0_epoch,train_loss0_step,train_loss1_epoch,train_loss1_step,train_loss2_epoch,train_loss2_step,train_loss3_epoch,train_loss3_step,train_loss_epoch,train_loss_step,val_acc,val_acc0,val_acc1,val_acc2,val_acc3,val_loss,val_loss0,val_loss1,val_loss2,val_loss3
0,,3.402334213256836,,0.0005000000237487257,49,,0.5833333134651184,,0.550000011920929,,0.5166666507720947,,0.7333333492279053,,0.5958333611488342,,0.9515553712844849,,0.9010976552963257,,1.0569376945495605,,0.49274367094039917,,3.402334213256836,,,,,,,,,,
0,,3.2239151000976562,,0.0005000000237487257,99,,0.6166666746139526,,0.5,,0.6000000238418579,,0.800000011920929,,0.6291666626930237,,0.8534443378448486,,0.9574565887451172,,0.9476888179779053,,0.46532562375068665,,3.2239151000976562,,,,,,,,,,
0,,2.6812639236450195,,0.0005000000237487257,149,,0.800000011920929,,0.6000000238418579,,0.6166666746139526,,0.75,,0.6916666626930237,,0.5810307860374451,,0.8606899976730347,,0.873382568359375,,0.36616039276123047,,2.6812639236450195,,,,,,,,,,
0,,,,,161,,,,,,,,,,,,,,,,,,,,,0.6543958187103271,0.664435625076294,0.6365774273872375,0.5526410937309265,0.7639290690422058,3.076744556427002,0.7264000177383423,0.8190586566925049,0.9951529502868652,0.5361332297325134
0,3.266563653945923,,0.0005000002565793693,,161,0.6127248406410217,,0.576855480670929,,0.5450176000595093,,0.7572358846664429,,0.6229584217071533,,0.8476560711860657,,0.8959943652153015,,0.9828241467475891,,0.5400888919830322,,3.266563653945923,,,,,,,,,,,
1,,2.530747890472412,,0.0005000000237487257,199,,0.75,,0.7333333492279053,,0.6499999761581421,,0.75,,0.7208333611488342,,0.6533521413803101,,0.6518352031707764,,0.8543462157249451,,0.3712143898010254,,2.530747890472412,,,,,,,,,,
1,,2.347198486328125,,0.0005000000237487257,249,,0.7666666507720947,,0.7833333611488342,,0.6166666746139526,,0.8833333253860474,,0.762499988079071,,0.6503757238388062,,0.5107792615890503,,0.8086572885513306,,0.37738633155822754,,2.347198486328125,,,,,,,,,,
1,,2.391310453414917,,0.0005000000237487257,299,,0.6666666865348816,,0.7166666388511658,,0.7333333492279053,,0.8333333134651184,,0.737500011920929,,0.7024841904640198,,0.5618014931678772,,0.7453784346580505,,0.38164642453193665,,2.391310453414917,,,,,,,,,,
1,,,,,323,,,,,,,,,,,,,,,,,,,,,0.7005698084831238,0.7284732460975647,0.6868668794631958,0.6121562719345093,0.7747828960418701,2.727483034133911,0.6330454349517822,0.710461437702179,0.8873780965805054,0.49659836292266846
1,2.525724172592163,,0.0005000002565793693,,323,0.7391461730003357,,0.69826340675354,,0.5931879281997681,,0.8342981338500977,,0.7162238955497742,,0.5978542566299438,,0.6672801375389099,,0.8729725480079651,,0.38761740922927856,,2.525724172592163,,,,,,,,,,,
2,,1.9133191108703613,,0.0005000000237487257,349,,0.8333333134651184,,0.8999999761581421,,0.6000000238418579,,0.8333333134651184,,0.7916666865348816,,0.473136842250824,,0.40686407685279846,,0.7688509225845337,,0.26446712017059326,,1.9133191108703613,,,,,,,,,,
2,,1.850898265838623,,0.0005000000237487257,399,,0.8166666626930237,,0.8166666626930237,,0.6666666865348816,,0.8500000238418579,,0.7875000238418579,,0.34966373443603516,,0.5169594883918762,,0.6800182461738586,,0.30425673723220825,,1.850898265838623,,,,,,,,,,
2,,2.138699531555176,,0.0005000000237487257,449,,0.7666666507720947,,0.75,,0.6499999761581421,,0.8333333134651184,,0.75,,0.5052083730697632,,0.5678143501281738,,0.7482239007949829,,0.31745287775993347,,2.138699531555176,,,,,,,,,,
2,,,,,485,,,,,,,,,,,,,,,,,,,,,0.7405481338500977,0.7319102883338928,0.7272069454193115,0.6358538269996643,0.8672214150428772,2.449409246444702,0.6490218043327332,0.6492974162101746,0.8400678038597107,0.31102222204208374
2,2.023045778274536,,0.0005000002565793693,,485,0.8114017248153687,,0.7874199151992798,,0.6557266712188721,,0.8672214150428772,,0.7804424166679382,,0.450067400932312,,0.49805179238319397,,0.7555899024009705,,0.31933608651161194,,2.023045778274536,,,,,,,,,,,
3,,1.4586870670318604,,0.0005000000237487257,499,,0.9833333492279053,,0.8500000238418579,,0.699999988079071,,0.9333333373069763,,0.8666666746139526,,0.1725555956363678,,0.35582393407821655,,0.6675592064857483,,0.2627483010292053,,1.4586870670318604,,,,,,,,,,
3,,1.7909516096115112,,0.0005000000237487257,549,,0.7833333611488342,,0.8166666626930237,,0.7166666388511658,,0.8500000238418579,,0.7916666865348816,,0.39961376786231995,,0.42174196243286133,,0.6024397611618042,,0.36715614795684814,,1.7909516096115112,,,,,,,,,,
3,,1.7275766134262085,,0.0005000000237487257,599,,0.9333333373069763,,0.8166666626930237,,0.6833333373069763,,0.8999999761581421,,0.8333333134651184,,0.3321523666381836,,0.39552581310272217,,0.7179174423217773,,0.281980961561203,,1.7275766134262085,,,,,,,,,,
3,,,,,647,,,,,,,,,,,,,,,,,,,,,0.7361161112785339,0.7239508032798767,0.7087554335594177,0.6635311245918274,0.8482272028923035,2.8543550968170166,0.8335843086242676,0.8549098372459412,0.8045248985290527,0.3613363802433014
3,1.6221599578857422,,0.0005000002565793693,,647,0.8597270846366882,,0.8481496572494507,,0.7232272028923035,,0.8921852111816406,,0.8308222889900208,,0.34193652868270874,,0.3738473057746887,,0.6415811777114868,,0.26479488611221313,,1.6221599578857422,,,,,,,,,,,
4,,1.4083609580993652,,0.0005000000237487257,649,,0.9166666865348816,,0.8833333253860474,,0.75,,0.9166666865348816,,0.8666666746139526,,0.19434621930122375,,0.3169708847999573,,0.590552568435669,,0.30649128556251526,,1.4083609580993652,,,,,,,,,,
4,,1.244644284248352,,0.0005000000237487257,699,,0.9666666388511658,,0.8833333253860474,,0.75,,0.9166666865348816,,0.8791666626930237,,0.21473369002342224,,0.34022989869117737,,0.4879348576068878,,0.20174583792686462,,1.244644284248352,,,,,,,,,,
4,,1.3044837713241577,,0.0005000000237487257,749,,0.8999999761581421,,0.8666666746139526,,0.8500000238418579,,0.949999988079071,,0.8916666507720947,,0.2876300811767578,,0.3281954824924469,,0.4640694856643677,,0.22458873689174652,,1.3044837713241577,,,,,,,,,,
4,,1.473055124282837,,0.0005000000237487257,799,,0.8833333253860474,,0.9333333373069763,,0.7166666388511658,,0.9166666865348816,,0.862500011920929,,0.2920489013195038,,0.29105496406555176,,0.6121612787246704,,0.2777901291847229,,1.473055124282837,,,,,,,,,,
4,,,,,809,,,,,,,,,,,,,,,,,,,,,0.7951338887214661,0.82326340675354,0.7963097095489502,0.695911705493927,0.8650506734848022,2.0592918395996094,0.4652020037174225,0.5171772837638855,0.754932701587677,0.3219800889492035
4,1.3000514507293701,,0.0005000002565793693,,809,0.9012300968170166,,0.8855695724487305,,0.7728447318077087,,0.9105333685874939,,0.8675444722175598,,0.2518192529678345,,0.2834573984146118,,0.5449205040931702,,0.2198544591665268,,1.3000514507293701,,,,,,,,,,,
5,,0.977537989616394,,0.0005000000237487257,849,,0.9333333373069763,,0.8999999761581421,,0.8166666626930237,,0.949999988079071,,0.8999999761581421,,0.170105442404747,,0.22479844093322754,,0.4417071044445038,,0.1409270018339157,,0.977537989616394,,,,,,,,,,
5,,0.9684573411941528,,0.0005000000237487257,899,,0.9333333373069763,,0.9333333373069763,,0.75,,0.949999988079071,,0.8916666507720947,,0.25213533639907837,,0.23150241374969482,,0.37811964750289917,,0.10669994354248047,,0.9684573411941528,,,,,,,,,,
5,,1.0557806491851807,,0.0005000000237487257,949,,0.8500000238418579,,0.9666666388511658,,0.800000011920929,,0.9166666865348816,,0.8833333253860474,,0.1857718974351883,,0.14413905143737793,,0.5078852772712708,,0.2179843783378601,,1.0557806491851807,,,,,,,,,,
5,,,,,971,,,,,,,,,,,,,,,,,,,,,0.799565851688385,0.8368306756019592,0.8116859793663025,0.6863241791725159,0.8634225726127625,2.0733697414398193,0.4633744955062866,0.5384902358055115,0.7229071855545044,0.3485979735851288
5,1.009726643562317,,0.0005000002565793693,,971,0.9295534491539001,,0.9210254549980164,,0.8223072290420532,,0.9273826479911804,,0.9000672101974487,,0.1833149939775467,,0.2048349827528,,0.43990615010261536,,0.18167029321193695,,1.009726643562317,,,,,,,,,,,
6,,0.7493338584899902,,0.0005000000237487257,999,,0.9333333373069763,,0.9833333492279053,,0.949999988079071,,1.0,,0.9666666388511658,,0.12422332912683487,,0.1659177541732788,,0.3419269919395447,,0.11726580560207367,,0.7493338584899902,,,,,,,,,,
6,,0.5539720058441162,,0.0005000000237487257,1049,,0.949999988079071,,0.9166666865348816,,0.9166666865348816,,0.9333333373069763,,0.9291666746139526,,0.08319234102964401,,0.12465457618236542,,0.26888465881347656,,0.07724040746688843,,0.5539720058441162,,,,,,,,,,
6,,0.837675929069519,,0.0005000000237487257,1099,,0.8999999761581421,,0.9166666865348816,,0.8500000238418579,,0.9333333373069763,,0.8999999761581421,,0.21498006582260132,,0.14585739374160767,,0.3888089060783386,,0.08802956342697144,,0.837675929069519,,,,,,,,,,
6,,,,,1133,,,,,,,,,,,,,,,,,,,,,0.827152669429779,0.8505788445472717,0.8375542759895325,0.7386034727096558,0.8818740844726562,1.9535669088363647,0.45745623111724854,0.45412951707839966,0.7066259980201721,0.33535516262054443
6,0.7876026630401611,,0.0005000002565793693,,1133,0.9508993029594421,,0.9389083981513977,,0.8607091307640076,,0.9420095086097717,,0.9231315851211548,,0.13246172666549683,,0.1581621766090393,,0.35274454951286316,,0.1442342847585678,,0.7876026630401611,,,,,,,,,,,
7,,0.7330529689788818,,0.0005000000237487257,1149,,0.9666666388511658,,0.949999988079071,,0.8500000238418579,,0.9666666388511658,,0.9333333373069763,,0.1386253833770752,,0.1492297351360321,,0.3045496344566345,,0.14064820110797882,,0.7330529689788818,,,,,,,,,,
7,,0.5669203400611877,,0.0005000000237487257,1199,,0.9333333373069763,,0.9333333373069763,,0.8666666746139526,,0.9333333373069763,,0.9166666865348816,,0.11361200362443924,,0.11306557059288025,,0.23286397755146027,,0.10737878084182739,,0.5669203400611877,,,,,,,,,,
7,,1.1024069786071777,,0.0005000000237487257,1249,,0.949999988079071,,0.9666666388511658,,0.8833333253860474,,0.8999999761581421,,0.925000011920929,,0.28095605969429016,,0.1281188428401947,,0.3058871328830719,,0.3874449133872986,,1.1024069786071777,,,,,,,,,,
7,,,,,1295,,,,,,,,,,,,,,,,,,,,,0.7975759506225586,0.8216353058815002,0.804088294506073,0.6995296478271484,0.8650506734848022,2.3733856678009033,0.5766192674636841,0.6063376069068909,0.8270823955535889,0.36334651708602905
7,0.6516801118850708,,0.0005000002565793693,,1295,0.9594273567199707,,0.9529666900634766,,0.8896009922027588,,0.9507442712783813,,0.9381847977638245,,0.11071526259183884,,0.1308344304561615,,0.2841774821281433,,0.12595295906066895,,0.6516801118850708,,,,,,,,,,,
8,,0.6865894794464111,,0.0005000000237487257,1299,,0.949999988079071,,0.9666666388511658,,0.9333333373069763,,0.8999999761581421,,0.9375,,0.09159715473651886,,0.11318059265613556,,0.258928507566452,,0.2228831946849823,,0.6865894794464111,,,,,,,,,,
8,,0.3779450058937073,,0.0005000000237487257,1349,,1.0,,0.9833333492279053,,0.8666666746139526,,0.949999988079071,,0.949999988079071,,0.06127678602933884,,0.037197403609752655,,0.15355457365512848,,0.1259162425994873,,0.3779450058937073,,,,,,,,,,
8,,0.49907419085502625,,0.0005000000237487257,1399,,0.9333333373069763,,1.0,,0.9666666388511658,,0.949999988079071,,0.9624999761581421,,0.11389921605587006,,0.06111902743577957,,0.1982211470603943,,0.12583480775356293,,0.49907419085502625,,,,,,,,,,
8,,0.36962804198265076,,0.0005000000237487257,1449,,0.9666666388511658,,0.9833333492279053,,0.9833333492279053,,0.9833333492279053,,0.9791666865348816,,0.06148656830191612,,0.06470441818237305,,0.16118691861629486,,0.08225014060735703,,0.36962804198265076,,,,,,,,,,
8,,,,,1457,,,,,,,,,,,,,,,,,,,,,0.8182886838912964,0.839001476764679,0.8185600638389587,0.7404124736785889,0.8751809000968933,2.1825597286224365,0.5241876840591431,0.5596985220909119,0.7671833634376526,0.3314904272556305
8,0.47569540143013,,0.0005000002565793693,,1457,0.9716249704360962,,0.9677485823631287,,0.9239714741706848,,0.9595823884010315,,0.9557318687438965,,0.0795682966709137,,0.08956681936979294,,0.20105424523353577,,0.10550612211227417,,0.47569540143013,,,,,,,,,,,
9,,0.27353689074516296,,0.0005000000237487257,1499,,0.9833333492279053,,0.9833333492279053,,1.0,,0.9666666388511658,,0.9833333492279053,,0.0376102514564991,,0.06891755759716034,,0.10196736454963684,,0.06504170596599579,,0.27353689074516296,,,,,,,,,,
9,,0.2728307843208313,,0.0005000000237487257,1549,,1.0,,0.9833333492279053,,0.9333333373069763,,1.0,,0.9791666865348816,,0.03186146169900894,,0.03770807012915611,,0.1704086810350418,,0.032852571457624435,,0.2728307843208313,,,,,,,,,,
9,,0.4137992262840271,,0.0005000000237487257,1599,,0.949999988079071,,0.9333333373069763,,1.0,,0.9666666388511658,,0.9624999761581421,,0.09539420157670975,,0.13135984539985657,,0.05986207723617554,,0.12718309462070465,,0.4137992262840271,,,,,,,,,,
9,,,,,1619,,,,,,,,,,,,,,,,,,,,,0.8305444717407227,0.8737336993217468,0.8503979444503784,0.7380607724189758,0.8599855303764343,2.4330005645751953,0.41387826204299927,0.5218389630317688,0.9915142059326172,0.5057692527770996
9,0.4021204710006714,,0.0005000002565793693,,1619,0.9746227264404297,,0.9716766476631165,,0.9392185211181641,,0.9670767188072205,,0.9631486535072327,,0.07236664742231369,,0.07916121929883957,,0.16053499281406403,,0.09005754441022873,,0.4021204710006714,,,,,,,,,,,
10,,0.45291057229042053,,0.0005000000237487257,1649,,0.949999988079071,,0.9666666388511658,,0.9166666865348816,,0.949999988079071,,0.9458333253860474,,0.08876077085733414,,0.06792055815458298,,0.1686812937259674,,0.127547949552536,,0.45291057229042053,,,,,,,,,,
