epoch,loss_cls_epoch,loss_cls_step,lr_epoch,lr_step,step,train_acc0_epoch,train_acc0_step,train_acc1_epoch,train_acc1_step,train_acc2_epoch,train_acc2_step,train_acc3_epoch,train_acc3_step,train_acc_epoch,train_acc_step,train_loss0_epoch,train_loss0_step,train_loss1_epoch,train_loss1_step,train_loss2_epoch,train_loss2_step,train_loss3_epoch,train_loss3_step,train_loss_epoch,train_loss_step,val_acc0,val_acc1,val_acc2,val_acc3,val_acc_epoch,val_acc_step,val_loss,val_loss0,val_loss1,val_loss2,val_loss3
,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,0.677734375,,,,,
,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,0.69140625,,,,,
,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,0.681640625,,,,,
,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,0.6796875,,,,,
,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,0.6953125,,,,,
,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,0.685546875,,,,,
,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,0.6796875,,,,,
,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,0.650390625,,,,,
,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,,,,,
,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,0.66015625,,,,,
,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,0.681640625,,,,,
,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,0.69140625,,,,,
,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,0.681640625,,,,,
,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,0.677734375,,,,,
,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,0.689453125,,,,,
,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,0.64453125,,,,,
,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,0.64453125,,,,,
,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,,,,,
,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,0.65625,,,,,
,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,0.654296875,,,,,
,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,0.6796875,,,,,
,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,0.66796875,,,,,
,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,0.638671875,,,,,
,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,0.6328125,,,,,
,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,0.7265625,,,,,
,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,0.658203125,,,,,
,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,0.70703125,,,,,
,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,0.685546875,,,,,
,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,0.681640625,,,,,
,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,0.65234375,,,,,
,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,,,,,
,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,0.662109375,,,,,
,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,0.697265625,,,,,
,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,0.666015625,,,,,
,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,0.677734375,,,,,
,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,0.671875,,,,,
,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,,,,,
,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,0.685546875,,,,,
,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,0.6640625,,,,,
,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,0.65234375,,,,,
,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,0.685546875,,,,,
,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,0.654296875,,,,,
,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,0.658203125,,,,,
,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,0.673828125,,,,,
,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,0.69140625,,,,,
,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,,,,,
,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,0.671875,,,,,
,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,0.6796875,,,,,
,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,0.69921875,,,,,
,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,0.654296875,,,,,
,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,0.658203125,,,,,
,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,0.693359375,,,,,
,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,0.658203125,,,,,
,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,0.671875,,,,,
,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,0.6796875,,,,,
,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,0.697265625,,,,,
,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,0.666015625,,,,,
,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,0.658203125,,,,,
,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,0.662109375,,,,,
,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,0.703125,,,,,
,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,0.697265625,,,,,
,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,0.681640625,,,,,
,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,0.69140625,,,,,
,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,,0.69140625,,,,,
,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,,,,,
,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,0.673828125,,,,,
,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,0.65625,,,,,
,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,0.703125,,,,,
,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,0.701171875,,,,,
,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,0.681640625,,,,,
,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,,,,,
,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,0.703125,,,,,
,,,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,0.693359375,,,,,
,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,0.65625,,,,,
,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,0.65625,,,,,
,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,0.703125,,,,,
,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,0.673828125,,,,,
,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,0.685546875,,,,,
,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,0.662109375,,,,,
,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,0.685546875,,,,,
,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,0.658203125,,,,,
,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,0.64453125,,,,,
,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,0.63671875,,,,,
,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,0.697265625,,,,,
,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,0.666015625,,,,,
,,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,,0.642578125,,,,,
,,,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,0.654296875,,,,,
,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,,,,,
,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,0.681640625,,,,,
,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,0.619140625,,,,,
,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,0.671875,,,,,
,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,0.703125,,,,,
,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,0.693359375,,,,,
,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,0.6640625,,,,,
,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,0.66796875,,,,,
,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,0.66015625,,,,,
,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,0.646484375,,,,,
,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,0.65625,,,,,
,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,0.673828125,,,,,
,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,0.681640625,,,,,
,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,0.671875,,,,,
,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,0.630859375,,,,,
,,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,0.634765625,,,,,
,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,0.677734375,,,,,
,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,0.693359375,,,,,
,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,0.673828125,,,,,
,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,0.677734375,,,,,
,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,0.693359375,,,,,
,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,0.634765625,,,,,
,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,0.666015625,,,,,
,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,0.69140625,,,,,
,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,0.708984375,,,,,
,,,,,191,,,,,,,,,,,,,,,,,,,,,,,,,,0.669921875,,,,,
,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,0.666015625,,,,,
,,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,0.701171875,,,,,
,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,0.677734375,,,,,
,,,,,195,,,,,,,,,,,,,,,,,,,,,,,,,,0.6875,,,,,
,,,,,196,,,,,,,,,,,,,,,,,,,,,,,,,,0.654296875,,,,,
,,,,,197,,,,,,,,,,,,,,,,,,,,,,,,,,0.693359375,,,,,
,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,0.615234375,,,,,
,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,0.7109375,,,,,
,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,0.662109375,,,,,
,,,,,201,,,,,,,,,,,,,,,,,,,,,,,,,,0.66015625,,,,,
,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,0.669921875,,,,,
,,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,,,,,
,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,,0.724609375,,,,,
,,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,0.71484375,,,,,
,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,0.685546875,,,,,
,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,0.6484375,,,,,
,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,0.708984375,,,,,
,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,0.6953125,,,,,
,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,0.70703125,,,,,
,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,0.673828125,,,,,
,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,0.669921875,,,,,
,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,0.701171875,,,,,
,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,0.701171875,,,,,
,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,0.701171875,,,,,
,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,,,
,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,0.68359375,,,,,
,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,0.654296875,,,,,
,,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,0.658203125,,,,,
,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,0.705078125,,,,,
,,,,,221,,,,,,,,,,,,,,,,,,,,,,,,,,0.705078125,,,,,
,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,0.703125,,,,,
,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,0.66015625,,,,,
,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,0.63671875,,,,,
,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,0.70703125,,,,,
,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,0.67578125,,,,,
,,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,0.6640625,,,,,
,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,0.666015625,,,,,
,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,0.65234375,,,,,
,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,0.685546875,,,,,
,,,,,231,,,,,,,,,,,,,,,,,,,,,,,,,,0.671875,,,,,
,,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,0.6796875,,,,,
